229.8549	24.8650
230.8689	24.8870
231.8839	24.8640
232.8979	25.0330
233.9129	25.0790
234.9268	25.0120
235.9418	24.9020
236.9558	24.9860
237.9698	25.3120
238.9848	25.2690
239.9988	25.2640
241.0137	25.3100
242.0277	25.3340
243.0417	25.4010
244.0567	25.4970
245.0707	25.4160
246.0857	25.4040
247.0997	25.5570
248.1146	25.6710
249.1286	25.5790
250.1426	25.5820
251.1576	25.5980
252.1716	25.7090
253.1866	25.6840
254.2005	25.7140
255.2155	25.7500
256.2295	25.7910
257.2435	25.7420
258.2585	25.8550
259.2725	25.8790
260.2875	25.8160
261.3014	25.9100
262.3154	25.8190
263.3304	25.7270
264.3444	25.5560
265.3594	25.6590
266.3734	25.5620
267.3883	25.5800
268.4023	25.5380
269.4163	25.5860
270.4313	25.2920
271.4453	24.9880
272.4603	25.0250
273.4743	25.0640
274.4882	24.8560
275.5032	24.7510
276.5172	24.5780
277.5322	24.2600
278.5462	24.2450
279.5612	24.3040
280.5751	24.0920
281.5891	24.0280
282.6041	23.8460
283.6181	23.6690
284.6331	23.5000
285.6471	23.6220
286.6621	23.7140
287.6760	23.5400
288.6900	23.4030
289.7050	23.3820
290.7190	23.5020
291.7340	23.4750
292.7480	23.3490
293.7619	23.3520
294.7769	23.3850
295.7909	23.3980
296.8059	23.3450
297.8199	23.2420
298.8349	23.3820
299.8489	23.4260
300.8628	23.3100
301.8778	23.2760
302.8918	23.3730
303.9068	23.3590
304.9208	23.2770
305.9358	23.2330
306.9497	23.2100
307.9637	23.2400
308.9787	23.2490
309.9927	23.2980
311.0077	23.2300
312.0217	23.2220
313.0357	23.3660
314.0506	23.3580
315.0646	23.3020
316.0796	23.2020
317.0936	23.1440
318.1086	23.0170
319.1226	22.9930
320.1365	23.1700
321.1515	23.0710
322.1655	22.8270
323.1805	22.9340
324.1945	22.8670
325.2085	22.7770
326.2235	22.6980
327.2374	22.7410
328.2524	22.6110
329.2664	22.6060
330.2814	22.5900
331.2954	22.6010
332.3094	22.5670
333.3243	22.4240
334.3383	22.2890
335.3533	22.1780
336.3673	22.2790
337.3823	22.2940
338.3963	22.0590
339.4103	21.8950
340.4252	21.7720
341.4392	21.7740
342.4542	21.6550
343.4682	21.6050
344.4822	21.7030
345.4972	21.7260
346.5111	21.5870
347.5261	21.6050
348.5401	21.4240
349.5551	21.3630
350.5691	21.3230
351.5831	21.2760
352.5980	21.2360
353.6120	21.1470
354.6270	21.0600
355.6410	20.9220
356.6550	20.8970
357.6700	20.8610
358.6840	20.7910
359.6989	20.7210
360.7129	20.6890
361.7279	20.5590
362.7419	20.4790
363.7559	20.2830
364.7709	20.2620
365.7848	20.3540
366.7998	20.3130
367.8138	20.1430
368.8288	20.0580
369.8428	20.1030
370.8568	19.9200
371.8718	19.8310
372.8857	19.7900
373.9007	19.7720
374.9147	19.6300
375.9287	19.5120
376.9437	19.5390
377.9577	19.4700
378.9726	19.4520
379.9866	19.4260
381.0016	19.4600
382.0156	19.4120
383.0296	19.3790
384.0446	19.3070
385.0586	19.2260
386.0735	19.2070
387.0875	19.3140
388.1015	19.2180
389.1165	19.0830
390.1305	18.9700
391.1455	18.9200
392.1594	19.0140
393.1744	18.9420
394.1884	18.8880
395.2024	18.8540
396.2174	18.8820
397.2314	18.8800
398.2464	18.7710
399.2603	18.6810
400.2753	18.8390
401.2893	18.7900
402.3033	18.6230
403.3183	18.7510
404.3323	18.7680
405.3472	18.7360
406.3612	18.5660
407.3752	18.5610
408.3902	18.5380
409.4042	18.5420
410.4192	18.5190
411.4332	18.5310
412.4481	18.5830
413.4621	18.5470
414.4761	18.5180
415.4911	18.5710
416.5051	18.5390
417.5201	18.4740
418.5340	18.6360
419.5480	18.4550
420.5630	18.2090
421.5770	18.3320
422.5920	18.3880
423.6060	18.3520
424.6210	18.2740
425.6349	18.2250
426.6489	18.3680
427.6639	18.2360
428.6779	18.1460
429.6929	18.1900
430.7069	18.0810
431.7218	18.1630
432.7358	18.2180
433.7498	18.2020
434.7648	18.2240
435.7788	18.1890
436.7938	18.2270
437.8078	18.3640
438.8217	18.2530
439.8367	18.1900
440.8507	18.2830
441.8657	18.1940
442.8797	18.2900
443.8947	18.1490
444.9086	18.0940
445.9226	18.0860
446.9376	18.0930
447.9516	18.0160
448.9666	18.1350
449.9806	17.9630
450.9946	17.9320
452.0095	17.8930
453.0235	17.9040
454.0385	17.8450
455.0525	17.8850
456.0675	17.9830
457.0815	17.7630
458.0954	17.5950
459.1104	17.6230
460.1244	17.7320
461.1394	17.7530
462.1534	17.6540
463.1684	17.6810
464.1824	17.5530
465.1963	17.5360
466.2113	17.5360
467.2253	17.5830
468.2403	17.4790
469.2543	17.5720
470.2683	17.6050
471.2832	17.3650
472.2972	17.4750
473.3122	17.4370
474.3262	17.4460
475.3412	17.4000
476.3552	17.3690
477.3692	17.2030
478.3841	17.2170
479.3981	17.3140
480.4131	17.2690
481.4271	17.2640
482.4411	17.3260
483.4561	17.2140
484.4700	17.1890
485.4850	17.1650
486.4990	17.1080
487.5140	17.1630
488.5280	17.0840
489.5420	17.2340
490.5570	17.2770
491.5709	17.3760
492.5859	17.2150
493.5999	17.0960
494.6149	16.9980
495.6289	17.0570
496.6429	17.0670
497.6578	17.1540
498.6718	17.1530
499.6868	17.1490
500.7008	17.2150
501.7148	17.0530
502.7298	17.1000
503.7438	17.1150
504.7587	17.0530
505.7727	17.0610
506.7877	17.1860
507.8017	17.1130
508.8157	16.9200
509.8307	16.9680
510.8446	17.0570
511.8596	17.0190
512.8736	16.7110
513.8886	17.0850
514.9026	17.1420
515.9166	16.9860
516.9316	16.1570
517.9455	14.4860
518.9605	14.5500
519.9745	16.3080
520.9885	17.0000
522.0035	17.0000
523.0175	16.9930
524.0324	16.9380
525.0464	16.9100
526.0614	17.0490
527.0754	17.0360
528.0894	17.0650
529.1044	16.9370
530.1184	16.8540
531.1333	16.9490
532.1473	17.0660
533.1613	17.0490
534.1763	16.9810
535.1903	16.9140
536.2053	16.9540
537.2192	16.8480
538.2342	17.0110
539.2482	17.0260
540.2622	16.9670
541.2772	16.8680
542.2912	16.9820
543.3062	16.9720
544.3201	16.8860
545.3351	17.0400
546.3491	16.9110
547.3631	16.8470
548.3781	16.8250
549.3921	16.9450
550.4070	16.9700
551.4210	17.0430
552.4350	17.0890
553.4500	17.0180
554.4640	16.9300
555.4790	16.7380
556.4929	16.7900
557.5079	16.8890
558.5219	16.8680
559.5359	16.8370
560.5509	16.8850
561.5649	16.8570
562.5799	16.8740
563.5938	16.9180
564.6078	16.8420
565.6228	16.8530
566.6368	16.8420
567.6518	16.8290
568.6658	16.9060
569.6807	16.8580
570.6947	16.8730
571.7087	16.9560
572.7237	16.9400
573.7377	16.8620
574.7527	16.8560
575.7667	16.9570
576.7816	16.7620
577.7956	16.7980
578.8096	16.8920
579.8246	17.0330
580.8386	16.8810
581.8536	16.9090
582.8675	16.8130
583.8815	16.7400
584.8965	16.8370
585.9105	16.8780
586.9255	16.8710
587.9395	16.8500
588.9545	16.8840
589.9684	17.0000
590.9824	17.0050
591.9974	16.9840
593.0114	17.0290
594.0264	16.9690
595.0404	16.9340
596.0543	16.8590
597.0693	16.8960
598.0833	16.9440
599.0983	16.9390
600.1123	16.7860
601.1273	16.7740
602.1413	16.7480
603.1552	16.8120
604.1702	17.0320
605.1842	17.0310
606.1992	17.0050
607.2132	17.0550
608.2282	16.9450
609.2421	16.7680
610.2561	16.8440
611.2711	16.9070
612.2851	16.9500
613.3001	16.8770
614.3141	17.0490
615.3281	17.0310
616.3430	17.1070
617.3570	17.0890
618.3720	16.9980
619.3860	16.9150
620.4010	16.9530
621.4150	16.9680
622.4289	17.0420
623.4439	16.9700
624.4579	16.9310
625.4729	16.9210
626.4869	16.9990
627.5009	17.1610
628.5159	16.9930
629.5298	16.9680
630.5448	17.1080
631.5588	17.1830
632.5738	17.2160
633.5878	17.1000
634.6018	17.1960
635.6167	17.1440
636.6307	17.1360
637.6457	17.1820
638.6597	17.1820
639.6747	17.3390
640.6887	17.4000
641.7027	17.2560
642.7176	17.2400
643.7316	17.2360
644.7466	17.1610
645.7606	17.2670
646.7746	17.2460
647.7896	17.2560
648.8035	17.3440
649.8185	17.2030
650.8325	17.3150
651.8475	17.2960
652.8615	17.3440
653.8755	17.3710
654.8905	17.2550
655.9044	17.3200
656.9194	17.3290
657.9334	17.4380
658.9474	17.5360
659.9624	17.4180
660.9764	17.4740
661.9913	17.4000
663.0053	17.4530
664.0203	17.5190
665.0343	17.5630
666.0483	17.5230
667.0633	17.5260
668.0773	17.5840
669.0922	17.5630
670.1062	17.4740
671.1212	17.6970
672.1352	17.6910
673.1492	17.7300
674.1642	17.7550
675.1781	17.7060
676.1931	17.6660
677.2071	17.7570
678.2211	17.6730
679.2361	17.7450
680.2501	17.8020
681.2651	17.7670
682.2790	17.8040
683.2940	17.9080
684.3080	17.6840
685.3220	17.6720
686.3370	17.8190
687.3510	17.8210
688.3659	17.8620
689.3799	17.9450
690.3939	17.9760
691.4089	17.8660
692.4229	17.8580
693.4379	17.9380
694.4519	18.0090
695.4668	18.0220
696.4808	18.0750
697.4948	18.1830
698.5098	18.0930
699.5238	17.9840
700.5388	18.0100
701.5527	17.9880
702.5677	18.0730
703.5817	18.0970
704.5957	18.1990
705.6107	18.2190
706.6247	18.1050
707.6397	18.1320
708.6536	18.0180
709.6676	18.1380
710.6826	18.1270
711.6966	18.1490
712.7116	18.3060
713.7256	18.2400
714.7405	18.1820
715.7545	18.2410
716.7685	18.3020
717.7835	18.2090
718.7975	18.2030
719.8125	18.3320
720.8265	18.2440
721.8414	18.3600
722.8554	18.3560
723.8694	18.2600
724.8844	18.2490
725.8984	18.2010
726.9134	18.3630
727.9273	18.3200
728.9413	18.3500
729.9563	18.3730
730.9703	18.3070
731.9853	18.3470
732.9993	18.3670
734.0143	18.3530
735.0282	18.4340
736.0422	18.3430
737.0572	18.4060
738.0712	18.4450
739.0862	18.5080
740.1002	18.3880
741.1141	18.3910
742.1291	18.5260
743.1431	18.4620
744.1581	18.4930
745.1721	18.4560
746.1871	18.4200
747.2011	18.5310
748.2150	18.4730
749.2300	18.3910
750.2440	18.5140
751.2590	18.5250
752.2730	18.5020
753.2880	18.6010
754.3019	18.6710
755.3159	18.6050
756.3309	18.6350
757.3449	18.6270
758.3599	18.7280
759.3739	18.7280
760.3879	18.7270
761.4028	18.7260
762.4168	18.6000
763.4318	18.6270
764.4458	18.7250
765.4608	18.8460
766.4748	18.8380
767.4887	18.8290
768.5037	18.7520
769.5177	18.7590
770.5327	18.8430
771.5467	18.9010
772.5607	18.9780
773.5756	18.9190
774.5896	18.9510
775.6046	19.0590
776.6186	19.1040
777.6336	18.9800
778.6476	18.8980
779.6616	18.9820
780.6765	19.0250
781.6905	18.8820
782.7055	18.9180
783.7195	18.9960
784.7345	19.0990
785.7485	18.9810
786.7624	18.9590
787.7774	19.0770
788.7914	19.0490
789.8064	19.0060
790.8204	19.1980
791.8344	19.2340
792.8494	19.0340
793.8633	19.0290
794.8783	19.0920
795.8923	19.1770
796.9073	19.2400
797.9213	19.2570
798.9353	19.1790
799.9502	19.1090
800.9642	19.1860
801.9792	19.1380
802.9932	19.1690
804.0072	19.1850
805.0222	19.1270
806.0362	19.0820
807.0511	19.0660
808.0651	19.2360
809.0801	19.3250
810.0941	19.2860
811.1081	19.3580
812.1231	19.3830
813.1370	19.3760
814.1520	19.3000
815.1660	19.3130
816.1810	19.2250
817.1950	19.4860
818.2090	19.4910
819.2240	19.3900
820.2379	19.3010
821.2529	19.3330
822.2669	19.4000
823.2809	19.3510
824.2959	19.3170
825.3099	19.4090
826.3248	19.4710
827.3388	19.4500
828.3538	19.5440
829.3678	19.5220
830.3818	19.5480
831.3968	19.6580
832.4108	19.4510
833.4257	19.4870
834.4397	19.5070
835.4537	19.5570
836.4687	19.5330
837.4827	19.5470
838.4977	19.6500
839.5116	19.6320
840.5266	19.5340
841.5406	19.6010
842.5546	19.6140
843.5696	19.6770
844.5836	19.8200
845.5986	19.9020
846.6125	19.7910
847.6275	19.6390
848.6415	19.7280
849.6555	19.7920
850.6705	19.7990
851.6845	19.7840
852.6994	19.8790
853.7134	19.8720
854.7274	19.9640
855.7424	20.0070
856.7564	19.8980
857.7714	19.8700
858.7854	19.9220
859.8003	19.9590
860.8143	19.8870
861.8283	19.9080
862.8433	19.9250
863.8573	19.9010
864.8723	19.8380
865.8862	19.8320
866.9002	19.9790
867.9152	20.0150
868.9292	20.0390
869.9442	20.0030
870.9582	19.9920
871.9732	19.9420
872.9871	19.8600
874.0011	20.0640
875.0161	20.1020
876.0301	20.1370
877.0451	20.1240
878.0591	20.0220
879.0740	19.9170
880.0880	20.0690
881.1020	20.0990
882.1170	20.0870
883.1310	20.0560
884.1460	20.3300
885.1600	20.2950
886.1739	20.1660
887.1889	20.1740
888.2029	20.3370
889.2179	20.3290
890.2319	20.2520
891.2469	20.3030
892.2608	20.3660
893.2748	20.4380
894.2898	20.3950
895.3038	20.3180
896.3188	20.3460
897.3328	20.3360
898.3478	20.2860
899.3617	20.2980
900.3757	20.2900
901.3907	20.3090
902.4047	20.3920
903.4197	20.5350
904.4337	20.5140
905.4476	20.5730
906.4626	20.5750
907.4766	20.5380
908.4916	20.3680
909.5056	20.5180
910.5206	20.6660
911.5346	20.5690
912.5485	20.4560
913.5635	20.6730
914.5775	20.5700
915.5925	20.5300
916.6065	20.6090
917.6205	20.7650
918.6354	20.7570
919.6494	20.8060
920.6644	20.7630
921.6784	20.7580
922.6934	20.7180
923.7074	20.4860
924.7214	20.5980
925.7363	20.8440
926.7503	20.7220
927.7653	20.8740
928.7793	20.8030
929.7943	20.8080
930.8083	20.7580
931.8222	20.7060
932.8372	20.8790
933.8512	20.9200
934.8662	20.7910
935.8802	20.7930
936.8942	20.8170
937.9092	20.8020
938.9231	20.8800
939.9381	20.8970
940.9521	20.8900
941.9671	20.9380
942.9811	20.9780
943.9951	20.9350
945.0100	20.9610
946.0240	21.0790
947.0390	21.0900
948.0530	21.2090
949.0670	21.1200
950.0820	21.0030
951.0960	21.0600
952.1109	21.0220
953.1249	21.1850
954.1399	21.1610
955.1539	21.1400
956.1679	21.3130
957.1829	21.4140
958.1968	21.2430
959.2118	21.1350
960.2258	21.1130
961.2408	21.2250
962.2548	21.3230
963.2688	21.2800
964.2838	21.3080
965.2977	21.3630
966.3127	21.3030
967.3267	21.3140
968.3407	21.3000
969.3557	21.2560
970.3697	21.3410
971.3846	21.2970
972.3986	21.2160
973.4136	21.2730
974.4276	21.4000
975.4416	21.4690
976.4566	21.5140
977.4706	21.5530
978.4855	21.4160
979.4995	21.4730
980.5135	21.3990
981.5285	21.4180
982.5425	21.5480
983.5575	21.4850
984.5714	21.4390
985.5864	21.5100
986.6004	21.5650
987.6144	21.7080
988.6294	21.6490
989.6434	21.6540
990.6584	21.5040
991.6723	21.6060
992.6873	21.4750
993.7013	21.5430
994.7153	21.7340
995.7303	21.7330
996.7443	21.6600
997.7592	21.7080
998.7732	21.7410
999.7872	21.6550
1000.8022	21.6830
1001.8162	21.7500
1002.8312	21.7860
1003.8451	21.7350
1004.8601	21.7940
1005.8741	21.8780
1006.8881	21.9380
1007.9031	21.8740
1008.9171	21.8130
1009.9321	21.9180
1010.9460	21.9080
1011.9600	21.8750
1012.9750	21.9160
1013.9890	21.9730
1015.0040	21.9370
1016.0180	21.9010
1017.0329	21.9160
1018.0469	21.7810
1019.0609	21.8280
1020.0759	21.9350
1021.0899	22.0450
1022.1049	22.0720
1023.1189	21.9680
1024.1338	21.9960
1025.1478	22.1220
1026.1618	22.0640
1027.1768	22.0450
1028.1908	22.1810
1029.2058	22.1080
1030.2197	22.0680
1031.2337	22.1630
1032.2487	22.2020
1033.2627	22.2070
1034.2777	22.1370
1035.2917	22.2150
1036.3067	22.2050
1037.3206	22.2140
1038.3346	22.3740
1039.3496	22.4690
1040.3636	22.4880
1041.3786	22.4310
1042.3926	22.3630
1043.4065	22.4080
1044.4215	22.4280
1045.4355	22.4710
1046.4505	22.3860
1047.4645	22.4590
1048.4795	22.4340
1049.4935	22.4280
1050.5074	22.5290
1051.5224	22.5370
1052.5364	22.6150
1053.5514	22.4790
1054.5654	22.4270
1055.5804	22.5200
1056.5943	22.5720
1057.6083	22.5910
1058.6233	22.5760
1059.6373	22.6580
1060.6523	22.4860
1061.6663	22.4480
1062.6803	22.4750
1063.6952	22.6480
1064.7092	22.7080
1065.7242	22.5550
1066.7382	22.5570
1067.7532	22.7160
1068.7672	22.8100
1069.7811	22.7900
1070.7961	22.8340
1071.8101	22.8640
1072.8251	22.7370
1073.8391	22.8210
1074.8531	22.7630
1075.8681	22.7890
1076.8820	22.8080
1077.8970	22.7770
1078.9110	22.8480
1079.9260	22.7450
1080.9400	22.8600
1081.9540	22.8850
1082.9689	22.9090
1083.9829	22.8680
1084.9979	22.9930
1086.0119	22.8800
1087.0269	22.9160
1088.0409	22.9930
1089.0549	23.0510
1090.0698	23.1320
1091.0838	22.9980
1092.0988	22.9490
1093.1128	23.0960
1094.1268	23.0510
1095.1418	23.1250
1096.1557	23.0940
1097.1707	23.0270
1098.1847	23.0510
1099.1997	23.1210
1100.2137	23.1900
1101.2277	23.1590
1102.2427	23.0850
1103.2566	23.1250
1104.2716	23.2200
1105.2856	23.1420
1106.3006	23.1800
1107.3146	23.2140
1108.3286	23.3220
1109.3435	23.3970
1110.3575	23.2870
1111.3725	23.2850
1112.3865	23.3520
1113.4005	23.3600
1114.4155	23.3780
1115.4295	23.5050
1116.4444	23.4760
1117.4584	23.4320
1118.4734	23.3320
1119.4874	23.4400
1120.5014	23.4950
1121.5164	23.4080
1122.5303	23.4040
1123.5453	23.4690
1124.5593	23.5330
1125.5733	23.5600
1126.5883	23.6330
1127.6023	23.5920
1128.6173	23.4780
1129.6312	23.5810
1130.6462	23.7780
1131.6602	23.7760
1132.6742	23.5860
1133.6892	23.7060
1134.7032	23.7050
1135.7181	23.7350
1136.7321	23.7760
1137.7471	23.7160
1138.7611	23.8020
1139.7751	23.8560
1140.7901	23.8340
1141.8041	23.6990
1142.8190	23.7270
1143.8330	23.8370
1144.8470	23.8420
1145.8620	23.7850
1146.8760	23.7720
1147.8910	23.9440
1148.9049	23.8960
1149.9199	23.7990
1150.9339	23.9380
1151.9479	23.9260
1152.9629	23.9410
1153.9769	23.9630
1154.9919	24.0030
1156.0058	24.0330
1157.0198	24.0030
1158.0348	24.0830
1159.0488	24.1480
1160.0638	24.0830
1161.0778	24.1010
1162.0927	24.0800
1163.1067	24.1590
1164.1207	24.1410
1165.1357	24.1560
1166.1497	24.2050
1167.1647	24.3160
1168.1787	24.1810
1169.1936	24.2260
1170.2076	24.3360
1171.2216	24.2570
1172.2366	24.2460
1173.2506	24.2670
1174.2656	24.3210
1175.2795	24.4010
1176.2935	24.4780
1177.3085	24.4400
1178.3225	24.4270
1179.3375	24.5780
1180.3515	24.5020
1181.3665	24.5140
1182.3804	24.5410
1183.3944	24.4690
1184.4094	24.5690
1185.4234	24.4720
1186.4384	24.7120
1187.4524	24.6660
1188.4663	24.5090
1189.4813	24.5690
1190.4953	24.6800
1191.5103	24.6290
1192.5243	24.7390
1193.5393	24.8050
1194.5533	24.7890
1195.5672	24.8540
1196.5822	24.7170
1197.5962	24.8490
1198.6112	24.8340
1199.6252	24.7830
1200.6402	24.8630
1201.6541	24.8370
1202.6681	24.9660
1203.6831	24.9520
1204.6971	25.0950
1205.7121	24.9880
1206.7261	24.9190
1207.7401	25.0370
1208.7550	25.0670
1209.7690	25.0190
1210.7840	24.9900
1211.7980	25.0460
1212.8130	25.1030
1213.8270	25.1650
1214.8409	25.1890
1215.8559	25.0540
1216.8699	25.0220
1217.8849	25.1060
1218.8989	25.1270
1219.9129	25.1570
1220.9279	25.2240
1221.9418	25.1500
1222.9568	25.2100
1223.9708	25.1610
1224.9858	25.1800
1225.9998	25.2530
1227.0138	25.3170
1228.0287	25.2590
1229.0427	25.4210
1230.0577	25.3720
1231.0717	25.3550
1232.0867	25.3100
1233.1007	25.3600
1234.1146	25.6490
1235.1296	25.4760
1236.1436	25.4520
1237.1586	25.4350
1238.1726	25.6240
1239.1866	25.4920
1240.2016	25.5050
1241.2155	25.5450
1242.2305	25.6610
1243.2445	25.6510
1244.2595	25.4750
1245.2735	25.6600
1246.2875	25.6370
1247.3024	25.5790
1248.3164	25.7170
1249.3314	25.8050
1250.3454	25.7060
1251.3594	25.5980
1252.3744	25.7060
1253.3884	25.7920
1254.4033	25.8830
1255.4173	25.9150
1256.4323	25.8680
1257.4463	25.8370
1258.4603	25.8490
1259.4753	25.8300
1260.4892	25.8670
1261.5042	25.9570
1262.5182	26.0220
1263.5332	25.9800
1264.5472	25.9190
1265.5612	26.0290
1266.5762	25.9420
1267.5901	26.0930
1268.6051	26.1060
1269.6191	25.9780
1270.6331	25.9860
1271.6481	26.1560
1272.6621	26.0820
1273.6770	26.1460
1274.6910	26.2710
1275.7060	26.1730
1276.7200	26.1150
1277.7340	26.2130
1278.7490	26.3280
1279.7630	26.2160
1280.7779	26.3070
1281.7919	26.3120
1282.8059	26.3020
1283.8209	26.3970
1284.8349	26.3580
1285.8499	26.4240
1286.8638	26.4680
1287.8788	26.3990
1288.8928	26.4530
1289.9068	26.5220
1290.9218	26.5210
1291.9358	26.4950
1292.9508	26.5380
1293.9647	26.4550
1294.9797	26.4930
1295.9937	26.5110
1297.0077	26.5170
1298.0227	26.5810
1299.0367	26.5830
1300.0516	26.5490
1301.0656	26.5240
1302.0796	26.5170
1303.0946	26.5910
1304.1086	26.7060
1305.1236	26.6420
1306.1376	26.7070
1307.1525	26.7280
1308.1665	26.6920
1309.1805	26.7610
1310.1955	27.0210
1311.2095	26.9380
1312.2245	26.8360
1313.2384	26.8140
1314.2534	26.9040
1315.2674	26.9040
1316.2814	27.0020
1317.2964	26.9530
1318.3104	26.9630
1319.3254	27.0020
1320.3393	27.2060
1321.3533	27.1260
1322.3683	27.0460
1323.3823	27.1010
1324.3973	27.1570
1325.4113	27.0650
1326.4262	27.0010
1327.4402	27.0630
1328.4542	27.1560
1329.4692	27.1760
1330.4832	27.2260
1331.4982	27.2350
1332.5122	27.2920
1333.5261	27.3560
1334.5411	27.3360
1335.5551	27.3520
1336.5701	27.3090
1337.5841	27.2990
1338.5991	27.3090
1339.6130	27.3140
1340.6270	27.4250
1341.6420	27.4690
1342.6560	27.4080
1343.6710	27.3240
1344.6850	27.3030
1345.7000	27.4990
1346.7139	27.6000
1347.7279	27.5940
1348.7429	27.5560
1349.7569	27.5730
1350.7719	27.6660
1351.7859	27.5950
1352.7998	27.6490
1353.8148	27.6020
1354.8288	27.6080
1355.8438	27.6060
1356.8578	27.6190
1357.8728	27.6740
1358.8868	27.7230
1359.9007	27.8380
1360.9157	27.8060
1361.9297	27.6970
1362.9447	27.7710
1363.9587	27.7690
1364.9727	27.7970
1365.9876	27.7680
1367.0016	27.8820
1368.0166	27.8160
1369.0306	27.8160
1370.0456	27.8790
1371.0596	27.8330
1372.0736	27.9450
1373.0885	27.9710
1374.1025	28.0140
1375.1175	27.9880
1376.1315	28.0960
1377.1465	28.2240
1378.1605	28.1660
1379.1744	28.1090
1380.1894	28.1840
1381.2034	28.1020
